Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
7.524,1092.728,431.978,907.508,169.484,-21.269,2.749,307.761
7.528,1092.749,433.179,907.299,169.453,-21.308,2.758,304.869
7.532,1092.772,434.382,907.101,169.423,-21.348,2.766,304.917
7.536,1092.8,435.598,906.884,169.393,-21.386,2.775,308.777
7.54,1092.825,436.813,906.677,169.365,-21.425,2.779,308.157
7.544,1092.849,438.051,906.459,169.338,-21.463,2.785,314.296
7.548,1092.879,439.286,906.257,169.312,-21.501,2.788,313.128
7.552,1092.906,440.559,906.021,169.287,-21.537,2.793,323.554
7.556,1092.932,441.855,905.809,169.265,-21.574,2.795,328.346
7.56,1092.962,443.169,905.582,169.241,-21.608,2.797,333.535
7.564,1093.003,444.513,905.344,169.221,-21.643,2.795,341.375
7.568,1093.038,445.907,905.098,169.201,-21.676,2.795,354.166
7.572,1093.073,447.341,904.858,169.183,-21.709,2.793,363.487
7.576,1093.115,448.803,904.597,169.165,-21.739,2.791,371.336
7.58,1093.163,450.329,904.32,169.149,-21.77,2.787,388.097
7.584,1093.212,451.903,904.053,169.135,-21.799,2.783,399.253
7.588,1093.262,453.525,903.777,169.121,-21.827,2.778,411.516
7.592,1093.312,455.202,903.49,169.108,-21.853,2.772,425.382
7.596,1093.372,456.939,903.189,169.098,-21.879,2.766,440.99
7.6,1093.43,458.73,902.862,169.088,-21.901,2.758,455.343
7.604,1093.495,460.588,902.558,169.079,-21.926,2.75,471.097
7.608,1093.559,462.509,902.211,169.072,-21.946,2.743,488.176
7.612,1093.632,464.483,901.862,169.064,-21.965,2.736,501.469
7.616,1093.699,466.532,901.519,169.059,-21.983,2.729,519.839
7.62,1093.777,468.637,901.145,169.054,-21.999,2.72,534.761
7.624,1093.85,470.812,900.779,169.05,-22.014,2.713,551.58
7.628,1093.925,473.043,900.382,169.047,-22.026,2.705,567.068
7.632,1094.013,475.333,899.993,169.043,-22.038,2.702,581.091
7.636,1094.092,477.691,899.586,169.041,-22.049,2.696,598.485
7.64,1094.177,480.095,899.162,169.039,-22.057,2.691,610.564
7.644,1094.264,482.566,898.724,169.036,-22.065,2.687,627.869
7.648,1094.343,485.077,898.296,169.035,-22.071,2.683,636.935
7.652,1094.431,487.644,897.844,169.034,-22.077,2.681,652.061
7.656,1094.512,490.235,897.394,169.034,-22.081,2.676,657.865
7.66,1094.596,492.866,896.938,169.033,-22.086,2.676,667.756
7.664,1094.67,495.511,896.464,169.032,-22.088,2.672,672.199
7.668,1094.75,498.174,896,169.031,-22.091,2.671,676.086
7.672,1094.823,500.839,895.528,169.031,-22.093,2.67,676.805
7.676,1094.893,503.5,895.06,169.031,-22.096,2.668,675.606
7.68,1094.954,506.146,894.588,169.03,-22.097,2.669,672.202
7.684,1095.02,508.754,894.126,169.03,-22.098,2.668,662.252
7.688,1095.077,511.338,893.656,169.029,-22.099,2.667,656.772
7.692,1095.137,513.867,893.205,169.029,-22.101,2.666,642.319
7.696,1095.181,516.351,892.771,169.028,-22.102,2.668,630.656
7.7,1095.224,518.785,892.324,169.029,-22.102,2.666,618.785
7.704,1095.267,521.137,891.905,169.03,-22.103,2.665,597.225
7.708,1095.306,523.426,891.487,169.029,-22.104,2.664,581.82
7.712,1095.338,525.636,891.079,169.028,-22.104,2.665,561.921
7.716,1095.363,527.766,890.701,169.029,-22.105,2.663,540.764
7.72,1095.393,529.806,890.319,169.028,-22.104,2.664,518.951
7.724,1095.417,531.757,889.964,169.029,-22.105,2.663,495.931
7.728,1095.436,533.621,889.631,169.029,-22.105,2.664,473.239
7.732,1095.455,535.39,889.304,169.028,-22.106,2.663,449.924
7.736,1095.474,537.058,888.989,169.028,-22.106,2.663,424.248
7.74,1095.486,538.634,888.715,169.027,-22.107,2.664,399.94
7.744,1095.502,540.109,888.446,169.028,-22.107,2.664,375.052
7.748,1095.513,541.478,888.182,169.028,-22.106,2.663,348.358
7.752,1095.529,542.754,887.95,169.028,-22.107,2.663,324.34
7.756,1095.537,543.937,887.736,169.027,-22.107,2.664,300.532
7.76,1095.544,545.031,887.525,169.027,-22.107,2.664,278.665
7.764,1095.551,546.021,887.348,169.028,-22.107,2.663,251.288
7.768,1095.56,546.914,887.186,169.027,-22.107,2.664,226.956
7.772,1095.566,547.733,887.04,169.028,-22.108,2.663,207.986
7.776,1095.573,548.464,886.898,169.028,-22.108,2.663,186.073
7.78,1095.579,549.112,886.784,169.028,-22.108,2.663,164.65
7.784,1095.582,549.686,886.67,169.028,-22.107,2.662,146.138
7.788,1095.589,550.181,886.58,169.028,-22.107,2.663,125.781
7.792,1095.595,550.634,886.498,169.029,-22.108,2.661,115.077
7.796,1095.604,551.007,886.425,169.028,-22.108,2.663,95.213
7.8,1095.609,551.33,886.362,169.028,-22.108,2.661,82.188
7.804,1095.611,551.609,886.312,169.027,-22.108,2.663,70.947
7.808,1095.603,551.858,886.274,169.028,-22.108,2.662,62.857
7.812,1095.61,552.059,886.228,169.027,-22.108,2.663,51.651
7.816,1095.61,552.231,886.206,169.028,-22.108,2.662,43.343
7.82,1095.615,552.372,886.176,169.028,-22.108,2.663,36.214
7.824,1095.616,552.48,886.148,169.028,-22.108,2.661,27.744
7.828,1095.613,552.584,886.139,169.028,-22.108,2.661,26.25
7.832,1095.616,552.668,886.122,169.028,-22.108,2.663,21.339
7.836,1095.622,552.729,886.111,169.028,-22.109,2.662,15.682
7.84,1095.617,552.792,886.091,169.028,-22.108,2.662,16.422
7.844,1095.625,552.822,886.102,169.027,-22.109,2.663,8.234
7.848,1095.619,552.867,886.09,169.028,-22.109,2.663,11.852
7.852,1095.62,552.9,886.078,169.028,-22.108,2.662,8.773
7.856,1095.623,552.918,886.08,169.028,-22.108,2.662,4.619
7.86,1095.624,552.935,886.072,169.028,-22.108,2.661,4.691
7.864,1095.626,552.945,886.071,169.027,-22.109,2.662,2.694
7.868,1095.621,552.958,886.066,169.027,-22.108,2.662,3.705
7.872,1095.621,552.974,886.062,169.027,-22.108,2.663,4.157
7.876,1095.627,552.978,886.059,169.027,-22.108,2.663,1.964
7.88,1095.623,552.992,886.069,169.028,-22.109,2.661,4.461
7.884,1095.623,552.992,886.069,169.028,-22.109,2.661,0
7.888,1095.624,552.993,886.064,169.028,-22.108,2.661,1.266
7.892,1095.624,552.993,886.064,169.028,-22.108,2.661,0
7.896,1095.624,552.993,886.064,169.028,-22.108,2.661,0
7.9,1095.618,553.005,886.064,169.028,-22.108,2.662,3.503
7.904,1095.618,553.005,886.064,169.028,-22.108,2.662,0
7.908,1095.615,553.004,886.054,169.027,-22.108,2.662,2.683
7.912,1095.614,553.003,886.059,169.028,-22.108,2.662,1.266
7.916,1095.608,552.999,886.062,169.028,-22.108,2.662,1.964
7.92,1095.596,553.009,886.046,169.028,-22.108,2.661,5.477
7.924,1095.59,553.005,886.035,169.028,-22.108,2.662,3.361
7.928,1095.564,553.005,886.016,169.028,-22.107,2.662,8.084
7.932,1095.541,553,886.02,169.028,-22.109,2.662,5.904
7.936,1095.496,553.005,885.993,169.027,-22.108,2.662,13.148
7.94,1095.448,553.009,885.961,169.028,-22.108,2.662,14.554
7.944,1095.393,553.001,885.929,169.027,-22.108,2.662,15.863
7.948,1095.317,553.004,885.887,169.028,-22.108,2.663,21.834
7.952,1095.238,552.997,885.832,169.028,-22.109,2.66,24.135
7.956,1095.125,553.003,885.782,169.028,-22.109,2.662,30.893
7.96,1095.007,552.989,885.719,169.028,-22.109,2.66,33.588
7.964,1094.867,552.995,885.635,169.027,-22.108,2.662,40.787
7.968,1094.714,552.993,885.544,169.027,-22.108,2.662,44.476
7.972,1094.54,552.994,885.454,169.028,-22.108,2.662,49.03
7.976,1094.36,552.984,885.345,169.028,-22.109,2.661,52.681
7.98,1094.155,552.983,885.234,169.028,-22.109,2.662,58.192
7.984,1093.942,552.969,885.114,169.028,-22.109,2.661,61.342
7.988,1093.704,552.972,884.982,169.028,-22.109,2.661,68.094
7.992,1093.461,552.956,884.836,169.028,-22.108,2.659,70.956
7.996,1093.208,552.952,884.701,169.028,-22.109,2.661,71.596
8,1092.946,552.94,884.547,169.028,-22.109,2.66,76.098
8.004,1092.673,552.939,884.388,169.027,-22.108,2.661,78.916
8.008,1092.391,552.932,884.227,169.028,-22.109,2.66,81.3
8.012,1092.102,552.921,884.07,169.028,-22.109,2.66,82.278
8.016,1091.807,552.923,883.892,169.029,-22.108,2.66,86.051
8.02,1091.518,552.904,883.731,169.028,-22.109,2.66,82.93
8.024,1091.21,552.897,883.56,169.028,-22.108,2.66,87.94
8.028,1090.905,552.893,883.38,169.028,-22.108,2.661,88.605
8.032,1090.601,552.88,883.211,169.027,-22.108,2.662,87.122
8.036,1090.291,552.873,883.044,169.028,-22.109,2.66,87.889
8.04,1089.983,552.866,882.873,169.028,-22.108,2.661,88.288
8.044,1089.687,552.842,882.689,169.027,-22.108,2.661,87.118
8.048,1089.386,552.84,882.524,169.028,-22.108,2.659,85.789
8.052,1089.095,552.827,882.364,169.028,-22.108,2.661,83.101
8.056,1088.816,552.821,882.198,169.029,-22.108,2.66,81.386
8.06,1088.542,552.819,882.047,169.029,-22.108,2.66,78.186
8.064,1088.279,552.806,881.896,169.029,-22.108,2.66,75.797
8.068,1088.036,552.79,881.749,169.028,-22.108,2.66,71.019
8.072,1087.803,552.779,881.624,169.029,-22.108,2.66,66.279
8.076,1087.585,552.778,881.497,169.028,-22.108,2.661,63.031
8.08,1087.383,552.761,881.379,169.028,-22.107,2.662,58.57
8.084,1087.196,552.763,881.273,169.028,-22.108,2.661,53.767
8.088,1087.028,552.75,881.185,169.028,-22.108,2.662,47.486
8.092,1086.876,552.747,881.097,169.028,-22.108,2.66,44.146
8.096,1086.747,552.743,881.017,169.028,-22.108,2.661,37.795
8.1,1086.626,552.743,880.949,169.028,-22.108,2.661,34.816
8.104,1086.529,552.725,880.893,169.028,-22.108,2.662,28.284
8.108,1086.434,552.733,880.848,169.03,-22.108,2.66,26.328
8.112,1086.358,552.727,880.792,169.028,-22.107,2.661,23.741
8.116,1086.298,552.716,880.753,169.027,-22.108,2.661,17.956
8.12,1086.235,552.726,880.728,169.028,-22.108,2.661,17.206
8.124,1086.191,552.716,880.695,169.029,-22.108,2.66,13.889
8.128,1086.149,552.714,880.67,169.028,-22.107,2.661,12.393
8.132,1086.117,552.712,880.649,169.028,-22.107,2.661,9.419
8.136,1086.09,552.712,880.65,169.029,-22.108,2.661,6.697
8.14,1086.068,552.715,880.631,169.028,-22.108,2.662,7.171
8.144,1086.044,552.716,880.622,169.029,-22.108,2.662,6.5
8.148,1086.027,552.714,880.602,169.027,-22.107,2.663,6.736
8.152,1086.022,552.711,880.601,169.029,-22.108,2.66,1.389
8.156,1086.008,552.702,880.597,169.028,-22.108,2.66,4.346
8.16,1085.998,552.713,880.591,169.028,-22.108,2.661,3.858
8.164,1085.994,552.711,880.586,169.028,-22.108,2.662,1.751
8.168,1085.988,552.707,880.589,169.028,-22.108,2.662,1.975
8.172,1085.991,552.709,880.58,169.029,-22.108,2.66,2.391
8.176,1085.978,552.717,880.584,169.029,-22.108,2.661,3.85
8.18,1085.976,552.716,880.573,169.028,-22.108,2.661,2.697
8.184,1085.97,552.712,880.577,169.028,-22.108,2.661,1.975
8.188,1085.97,552.712,880.577,169.028,-22.108,2.661,0
8.192,1085.972,552.714,880.567,169.028,-22.108,2.661,2.391
8.196,1085.972,552.714,880.567,169.028,-22.108,2.661,0
8.2,1085.969,552.711,880.581,169.029,-22.108,2.661,3.629
8.204,1085.966,552.71,880.571,169.028,-22.108,2.661,2.697
8.208,1085.966,552.71,880.571,169.028,-22.108,2.661,0
8.212,1085.965,552.709,880.576,169.029,-22.108,2.661,1.24
8.216,1085.965,552.693,880.579,169.029,-22.108,2.661,4.143
8.22,1085.965,552.685,880.576,169.027,-22.109,2.661,2.124
8.224,1085.967,552.67,880.575,169.028,-22.11,2.661,3.758
8.228,1085.968,552.639,880.578,169.028,-22.111,2.66,7.825
8.232,1085.96,552.61,880.591,169.027,-22.113,2.663,8.24
8.236,1085.96,552.554,880.598,169.027,-22.115,2.662,14.073
8.24,1085.958,552.498,880.615,169.028,-22.119,2.66,14.845
8.244,1085.956,552.417,880.633,169.026,-22.123,2.662,20.7
8.248,1085.961,552.308,880.654,169.026,-22.129,2.661,27.735
8.252,1085.953,552.184,880.679,169.025,-22.135,2.663,31.757
8.256,1085.952,552.015,880.711,169.024,-22.143,2.662,42.861
8.26,1085.952,551.824,880.739,169.023,-22.153,2.661,48.32
8.264,1085.94,551.61,880.778,169.022,-22.164,2.663,54.533
8.268,1085.94,551.339,880.834,169.02,-22.179,2.664,69.093
8.272,1085.935,551.016,880.903,169.019,-22.195,2.663,82.477
8.276,1085.925,550.669,880.968,169.018,-22.214,2.662,88.47
8.28,1085.916,550.249,881.043,169.015,-22.234,2.662,106.657
8.284,1085.915,549.771,881.13,169.011,-22.258,2.664,121.494
8.288,1085.908,549.241,881.23,169.009,-22.285,2.665,134.689
8.292,1085.896,548.646,881.349,169.006,-22.316,2.664,151.761
8.296,1085.887,547.982,881.484,169.003,-22.351,2.664,169.542
8.3,1085.881,547.24,881.632,168.999,-22.39,2.665,189.104
8.304,1085.868,546.423,881.789,168.995,-22.431,2.665,207.867
8.308,1085.864,545.517,881.959,168.989,-22.477,2.666,230.458
8.312,1085.859,544.541,882.154,168.985,-22.529,2.666,248.943
8.316,1085.844,543.473,882.356,168.978,-22.583,2.667,271.782
8.32,1085.833,542.313,882.594,168.973,-22.643,2.668,296.002
8.324,1085.827,541.056,882.84,168.966,-22.708,2.669,320.338
8.328,1085.81,539.722,883.104,168.959,-22.777,2.669,339.776
8.332,1085.798,538.283,883.382,168.952,-22.851,2.669,366.449
8.336,1085.786,536.753,883.681,168.944,-22.93,2.672,389.694
8.34,1085.77,535.128,884.002,168.935,-23.013,2.672,414.192
8.344,1085.753,533.421,884.327,168.927,-23.102,2.672,434.621
8.348,1085.734,531.621,884.676,168.917,-23.195,2.674,458.331
8.352,1085.714,529.731,885.058,168.907,-23.293,2.676,482.161
8.356,1085.69,527.756,885.432,168.896,-23.393,2.678,502.558
8.36,1085.664,525.715,885.82,168.886,-23.498,2.68,519.419
8.364,1085.626,523.593,886.234,168.874,-23.607,2.683,540.536
8.368,1085.592,521.409,886.653,168.863,-23.72,2.684,555.884
8.372,1085.56,519.163,887.086,168.851,-23.835,2.687,572.083
8.376,1085.511,516.857,887.519,168.839,-23.953,2.689,586.637
8.38,1085.465,514.522,887.97,168.826,-24.074,2.693,594.646
8.384,1085.412,512.142,888.408,168.814,-24.195,2.696,605.061
8.388,1085.359,509.714,888.86,168.801,-24.32,2.697,617.545
8.392,1085.292,507.278,889.327,168.787,-24.445,2.702,620.388
8.396,1085.225,504.825,889.778,168.774,-24.57,2.705,623.735
8.4,1085.157,502.355,890.242,168.76,-24.697,2.709,628.435
8.404,1085.084,499.896,890.691,168.747,-24.823,2.712,625.158
8.408,1085.003,497.44,891.141,168.733,-24.948,2.716,624.608
8.412,1084.918,494.995,891.596,168.72,-25.073,2.722,622.266
8.416,1084.833,492.578,892.039,168.708,-25.195,2.726,614.609
8.42,1084.741,490.186,892.479,168.695,-25.316,2.731,608.579
8.424,1084.651,487.823,892.904,168.683,-25.434,2.734,600.586
8.428,1084.564,485.496,893.326,168.672,-25.549,2.737,591.664
8.432,1084.467,483.212,893.734,168.66,-25.659,2.744,580.462
8.436,1084.377,480.982,894.128,168.65,-25.766,2.748,566.613
8.44,1084.29,478.786,894.526,168.64,-25.869,2.752,558.227
8.444,1084.195,476.656,894.924,168.631,-25.967,2.758,542.383
8.448,1084.098,474.587,895.283,168.625,-26.058,2.763,525.58
8.452,1084.018,472.559,895.646,168.619,-26.146,2.765,515.352
8.456,1083.929,470.593,896.004,168.614,-26.228,2.77,499.985
8.46,1083.843,468.691,896.335,168.612,-26.303,2.772,483.325
8.464,1083.762,466.842,896.674,168.609,-26.372,2.778,470.279
8.468,1083.688,465.058,896.998,168.611,-26.437,2.779,453.728
8.472,1083.614,463.324,897.295,168.611,-26.493,2.782,440.186
8.476,1083.54,461.65,897.603,168.614,-26.544,2.785,426.017
8.48,1083.475,460.03,897.897,168.619,-26.59,2.787,411.8
8.484,1083.412,458.471,898.179,168.626,-26.63,2.786,396.428
8.488,1083.348,456.952,898.449,168.635,-26.663,2.788,385.912
8.492,1083.295,455.476,898.71,168.644,-26.691,2.788,375.071
8.496,1083.239,454.056,898.967,168.656,-26.713,2.788,361.153
8.5,1083.183,452.67,899.216,168.67,-26.729,2.788,352.172
8.504,1083.143,451.313,899.464,168.684,-26.741,2.788,345.026
8.508,1083.096,449.995,899.696,168.701,-26.747,2.784,334.779
8.512,1083.052,448.714,899.93,168.72,-26.748,2.783,325.719
8.516,1083.019,447.444,900.156,168.74,-26.746,2.78,322.58
8.52,1082.977,446.205,900.387,168.761,-26.738,2.778,315.331
8.524,1082.946,444.984,900.597,168.786,-26.726,2.773,309.841
8.528,1082.91,443.774,900.823,168.81,-26.71,2.771,307.751
8.532,1082.87,442.583,901.033,168.836,-26.689,2.766,302.561
8.536,1082.839,441.396,901.246,168.864,-26.667,2.761,301.581
8.54,1082.812,440.21,901.465,168.892,-26.641,2.758,301.663
8.544,1082.786,439.032,901.679,168.923,-26.613,2.751,299.377
8.548,1082.756,437.843,901.879,168.953,-26.581,2.747,301.517
8.552,1082.727,436.677,902.099,168.988,-26.549,2.739,296.716
8.556,1082.698,435.497,902.313,169.02,-26.515,2.733,299.948
8.56,1082.672,434.319,902.529,169.055,-26.479,2.725,299.497
8.564,1082.648,433.135,902.738,169.09,-26.442,2.719,300.48
8.568,1082.619,431.957,902.953,169.126,-26.405,2.711,299.576
8.572,1082.592,430.766,903.154,169.161,-26.366,2.705,302.003
8.576,1082.568,429.555,903.361,169.197,-26.326,2.696,307.108
8.58,1082.541,428.352,903.581,169.235,-26.287,2.688,305.792
8.584,1082.514,427.151,903.797,169.273,-26.248,2.679,305.286
8.588,1082.486,425.928,904.013,169.311,-26.207,2.67,310.595
8.592,1082.463,424.702,904.218,169.347,-26.167,2.662,310.85
8.596,1082.434,423.467,904.439,169.386,-26.128,2.653,313.541
8.6,1082.413,422.224,904.646,169.424,-26.089,2.643,315.267
8.604,1082.381,420.961,904.878,169.463,-26.049,2.632,320.993
8.608,1082.364,419.694,905.09,169.502,-26.011,2.622,321.228
8.612,1082.33,418.427,905.3,169.541,-25.971,2.612,321.166
8.616,1082.307,417.131,905.527,169.58,-25.933,2.601,328.951
8.62,1082.28,415.835,905.744,169.618,-25.894,2.591,328.652
8.624,1082.254,414.527,905.965,169.657,-25.857,2.58,331.774
8.628,1082.218,413.223,906.197,169.697,-25.819,2.57,331.105
8.632,1082.195,411.891,906.423,169.736,-25.783,2.558,337.708
8.636,1082.168,410.559,906.637,169.775,-25.745,2.547,337.416
8.64,1082.139,409.214,906.865,169.814,-25.709,2.536,341.292
8.644,1082.112,407.864,907.087,169.852,-25.674,2.525,341.879
8.648,1082.084,406.509,907.31,169.891,-25.638,2.515,343.43
8.652,1082.06,405.137,907.536,169.93,-25.604,2.503,347.807
8.656,1082.028,403.769,907.772,169.97,-25.57,2.49,347.095
8.66,1081.996,402.381,907.989,170.007,-25.534,2.479,351.297
8.664,1081.971,401,908.21,170.046,-25.501,2.469,349.739
8.668,1081.939,399.602,908.443,170.085,-25.468,2.456,354.261
8.672,1081.915,398.189,908.668,170.122,-25.435,2.445,357.892
8.676,1081.879,396.779,908.894,170.16,-25.402,2.434,357.065
8.68,1081.848,395.367,909.124,170.198,-25.371,2.421,357.752
8.684,1081.82,393.943,909.353,170.236,-25.34,2.41,360.558
8.688,1081.791,392.508,909.587,170.275,-25.31,2.396,363.661
8.692,1081.758,391.072,909.81,170.312,-25.279,2.386,363.364
8.696,1081.725,389.631,910.036,170.349,-25.248,2.375,364.717
8.7,1081.697,388.187,910.261,170.387,-25.219,2.363,365.295
8.704,1081.665,386.737,910.501,170.424,-25.19,2.351,367.681
8.708,1081.636,385.291,910.719,170.461,-25.162,2.34,365.717
8.712,1081.606,383.824,910.942,170.497,-25.133,2.329,371.04
8.716,1081.566,382.362,911.175,170.535,-25.105,2.317,370.252
8.72,1081.54,380.887,911.4,170.571,-25.078,2.305,372.985
8.724,1081.512,379.413,911.624,170.607,-25.051,2.295,372.766
8.728,1081.474,377.937,911.851,170.643,-25.025,2.283,373.473
8.732,1081.444,376.452,912.079,170.68,-24.999,2.27,375.639
8.736,1081.413,374.962,912.31,170.715,-24.974,2.26,377.005
8.74,1081.378,373.479,912.538,170.751,-24.948,2.25,375.199
8.744,1081.349,371.98,912.76,170.787,-24.924,2.238,378.894
8.748,1081.322,370.47,912.981,170.822,-24.899,2.227,381.707
8.752,1081.286,368.957,913.205,170.857,-24.874,2.216,382.391
8.756,1081.252,367.448,913.43,170.892,-24.851,2.205,381.541
8.76,1081.219,365.928,913.655,170.928,-24.827,2.194,384.348
8.764,1081.189,364.396,913.881,170.962,-24.804,2.184,387.155
8.768,1081.158,362.852,914.11,170.997,-24.781,2.173,390.238
8.772,1081.124,361.309,914.339,171.033,-24.759,2.16,390.012
8.776,1081.089,359.754,914.557,171.068,-24.736,2.149,392.755
8.78,1081.059,358.188,914.786,171.103,-24.714,2.138,395.616
8.784,1081.028,356.611,915.019,171.138,-24.693,2.127,398.693
8.788,1080.995,355.035,915.228,171.171,-24.67,2.119,397.477
8.792,1080.956,353.452,915.471,171.208,-24.649,2.107,400.621
8.796,1080.927,351.854,915.695,171.243,-24.629,2.096,403.391
8.8,1080.895,350.257,915.919,171.278,-24.608,2.084,403.158
8.804,1080.862,348.634,916.144,171.312,-24.587,2.074,409.858
8.808,1080.826,347.019,916.379,171.347,-24.567,2.062,408.079
8.812,1080.791,345.385,916.604,171.382,-24.547,2.051,412.411
8.816,1080.759,343.749,916.829,171.417,-24.527,2.04,413.006
8.82,1080.728,342.107,917.056,171.451,-24.508,2.03,414.37
8.824,1080.687,340.458,917.283,171.487,-24.488,2.017,416.411
8.828,1080.654,338.806,917.51,171.52,-24.469,2.009,416.919
8.832,1080.622,337.143,917.737,171.554,-24.45,1.997,419.712
8.836,1080.58,335.485,917.975,171.589,-24.432,1.986,418.77
8.84,1080.544,333.825,918.193,171.622,-24.413,1.977,418.588
8.844,1080.506,332.153,918.419,171.656,-24.395,1.964,422.011
8.848,1080.469,330.491,918.646,171.691,-24.377,1.954,419.576
8.852,1080.435,328.81,918.875,171.725,-24.36,1.944,423.98
8.856,1080.403,327.133,919.09,171.758,-24.342,1.933,422.858
8.86,1080.367,325.457,919.306,171.792,-24.324,1.923,422.615
8.864,1080.323,323.779,919.543,171.826,-24.307,1.912,423.886
8.868,1080.291,322.101,919.758,171.858,-24.291,1.902,422.927
8.872,1080.25,320.429,919.985,171.892,-24.274,1.891,421.94
8.876,1080.213,318.753,920.2,171.924,-24.258,1.881,422.446
8.88,1080.175,317.073,920.414,171.957,-24.241,1.872,423.625
8.884,1080.14,315.402,920.627,171.989,-24.225,1.862,421.161
8.888,1080.101,313.718,920.853,172.022,-24.21,1.851,424.821
8.892,1080.067,312.052,921.065,172.054,-24.195,1.841,419.889
8.896,1080.032,310.367,921.291,172.086,-24.18,1.831,425.172
8.9,1079.993,308.703,921.502,172.118,-24.165,1.821,419.422
8.904,1079.956,307.021,921.701,172.148,-24.149,1.812,423.572
8.908,1079.915,305.36,921.923,172.181,-24.135,1.802,419.017
8.912,1079.88,303.684,922.134,172.213,-24.12,1.792,422.601
8.916,1079.846,302.008,922.342,172.243,-24.105,1.783,422.131
8.92,1079.81,300.349,922.551,172.274,-24.092,1.773,418.327
8.924,1079.77,298.675,922.759,172.305,-24.077,1.763,421.673
8.928,1079.732,297.005,922.968,172.336,-24.064,1.754,420.91
8.932,1079.693,295.336,923.174,172.367,-24.049,1.744,420.445
8.936,1079.663,293.659,923.378,172.398,-24.035,1.734,422.499
8.94,1079.621,291.986,923.585,172.428,-24.022,1.724,421.625
8.944,1079.586,290.31,923.789,172.458,-24.008,1.715,422.046
8.948,1079.552,288.637,923.98,172.488,-23.994,1.706,421.029
8.952,1079.515,286.959,924.197,172.518,-23.982,1.697,423.296
8.956,1079.479,285.275,924.388,172.548,-23.968,1.687,423.624
8.96,1079.443,283.594,924.59,172.579,-23.955,1.677,423.442
8.964,1079.402,281.913,924.801,172.609,-23.942,1.669,423.787
8.968,1079.371,280.223,925.002,172.639,-23.929,1.66,425.301
8.972,1079.334,278.527,925.202,172.667,-23.916,1.652,427.223
8.976,1079.298,276.84,925.403,172.698,-23.904,1.641,424.856
8.98,1079.264,275.141,925.599,172.727,-23.89,1.631,427.453
8.984,1079.227,273.444,925.796,172.757,-23.878,1.622,427.23
8.988,1079.188,271.748,925.993,172.787,-23.865,1.612,427.007
8.992,1079.148,270.053,926.186,172.816,-23.851,1.603,426.563
8.996,1079.113,268.355,926.383,172.845,-23.839,1.593,427.494
9,1079.072,266.677,926.575,172.875,-23.826,1.585,422.37
9.004,1079.038,264.996,926.767,172.903,-23.814,1.576,423.094
9.008,1079.002,263.316,926.958,172.93,-23.801,1.569,422.881
9.012,1078.964,261.65,927.138,172.959,-23.789,1.559,418.885
9.016,1078.923,259.991,927.338,172.987,-23.777,1.55,417.87
9.02,1078.892,258.351,927.516,173.016,-23.766,1.54,412.651
9.024,1078.852,256.722,927.703,173.043,-23.754,1.532,409.932
9.028,1078.812,255.1,927.888,173.07,-23.742,1.524,408.128
9.032,1078.776,253.496,928.062,173.097,-23.731,1.516,403.685
9.036,1078.742,251.899,928.245,173.124,-23.72,1.507,401.949
9.04,1078.7,250.326,928.414,173.15,-23.707,1.499,395.417
9.044,1078.668,248.76,928.583,173.177,-23.697,1.49,394.094
9.048,1078.627,247.21,928.763,173.203,-23.686,1.482,390.005
9.052,1078.593,245.671,928.919,173.228,-23.674,1.473,387.007
9.056,1078.56,244.146,929.097,173.253,-23.665,1.465,383.899
9.06,1078.518,242.646,929.261,173.278,-23.654,1.458,377.378
9.064,1078.484,241.142,929.425,173.302,-23.643,1.45,378.209
9.068,1078.45,239.653,929.576,173.326,-23.632,1.442,374.305
9.072,1078.414,238.178,929.739,173.351,-23.622,1.435,371.151
9.076,1078.376,236.716,929.898,173.375,-23.612,1.428,367.749
9.08,1078.342,235.25,930.046,173.399,-23.601,1.418,368.561
9.084,1078.312,233.799,930.207,173.423,-23.592,1.412,364.977
9.088,1078.279,232.362,930.365,173.447,-23.582,1.404,361.585
9.092,1078.246,230.918,930.509,173.468,-23.571,1.399,362.854
9.096,1078.215,229.483,930.654,173.493,-23.561,1.39,360.608
9.1,1078.18,228.055,930.801,173.516,-23.552,1.383,359.082
9.104,1078.148,226.622,930.958,173.54,-23.543,1.376,360.377
9.108,1078.115,225.204,931.102,173.564,-23.533,1.368,356.51
9.112,1078.087,223.774,931.257,173.587,-23.524,1.363,359.476
9.116,1078.056,222.333,931.401,173.612,-23.515,1.353,362.323
9.12,1078.03,220.881,931.533,173.635,-23.505,1.345,364.59
9.124,1078.001,219.436,931.678,173.659,-23.496,1.341,363.001
9.128,1077.971,217.979,931.833,173.683,-23.488,1.333,366.38
9.132,1077.94,216.498,931.991,173.708,-23.48,1.325,372.519
9.136,1077.913,214.999,932.124,173.732,-23.47,1.318,376.112
9.14,1077.88,213.508,932.279,173.758,-23.462,1.312,374.974
9.144,1077.849,211.979,932.423,173.784,-23.453,1.303,383.913
9.148,1077.818,210.439,932.568,173.808,-23.443,1.298,386.809
