Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
6.524,1233.825,664.984,384.902,172.011,-4.264,1.539,0
6.528,1233.824,664.983,384.912,172.011,-4.264,1.538,2.395
6.532,1233.824,664.983,384.912,172.011,-4.264,1.538,0
6.536,1233.824,664.983,384.912,172.011,-4.264,1.538,0
6.54,1233.824,664.983,384.912,172.011,-4.264,1.538,0
6.544,1233.824,664.983,384.912,172.011,-4.264,1.538,0
6.548,1233.825,664.984,384.902,172.011,-4.264,1.539,2.395
6.552,1233.818,664.98,384.899,172.011,-4.264,1.539,2.245
6.556,1233.815,664.979,384.896,172.011,-4.264,1.539,0.971
6.56,1233.803,664.99,384.9,172.011,-4.264,1.538,4.322
6.564,1233.8,664.988,384.91,172.011,-4.265,1.538,2.647
6.568,1233.784,664.979,384.891,172.011,-4.264,1.538,6.5
6.572,1233.764,664.986,384.895,172.011,-4.264,1.538,5.417
6.576,1233.736,664.988,384.896,172.011,-4.264,1.537,6.903
6.58,1233.704,664.988,384.891,172.011,-4.264,1.537,8.041
6.584,1233.667,664.985,384.89,172.011,-4.264,1.537,9.287
6.588,1233.617,664.994,384.891,172.011,-4.264,1.536,12.635
6.592,1233.567,664.983,384.878,172.012,-4.264,1.534,13.42
6.596,1233.5,664.981,384.874,172.012,-4.264,1.533,16.714
6.6,1233.417,664.989,384.855,172.012,-4.264,1.532,21.356
6.604,1233.332,664.986,384.853,172.011,-4.265,1.531,21.384
6.608,1233.232,664.984,384.858,172.011,-4.266,1.53,24.986
6.612,1233.111,664.989,384.837,172.012,-4.266,1.527,30.549
6.616,1232.98,664.987,384.823,172.012,-4.266,1.526,32.94
6.62,1232.827,664.99,384.806,172.012,-4.266,1.524,38.626
6.624,1232.668,664.991,384.797,172.013,-4.267,1.52,39.879
6.628,1232.495,664.975,384.779,172.012,-4.267,1.517,43.562
6.632,1232.304,664.975,384.751,172.012,-4.267,1.515,48.227
6.636,1232.096,664.984,384.746,172.013,-4.268,1.51,52.155
6.64,1231.882,664.971,384.716,172.013,-4.268,1.506,54.159
6.644,1231.649,664.976,384.704,172.013,-4.27,1.504,58.224
6.648,1231.411,664.968,384.674,172.013,-4.27,1.5,59.972
6.652,1231.152,664.966,384.645,172.014,-4.27,1.496,65.135
6.656,1230.893,664.956,384.627,172.014,-4.272,1.492,65.003
6.66,1230.61,664.958,384.595,172.014,-4.271,1.488,71.178
6.664,1230.33,664.944,384.557,172.014,-4.271,1.484,70.889
6.668,1230.047,664.938,384.542,172.014,-4.273,1.477,70.622
6.672,1229.754,664.935,384.514,172.015,-4.274,1.474,73.652
6.676,1229.457,664.929,384.491,172.016,-4.275,1.47,74.516
6.68,1229.151,664.928,384.461,172.016,-4.275,1.466,76.918
6.684,1228.844,664.916,384.419,172.016,-4.275,1.459,77.619
6.688,1228.553,664.906,384.398,172.016,-4.277,1.456,72.924
6.692,1228.247,664.895,384.375,172.017,-4.277,1.452,76.66
6.696,1227.948,664.888,384.329,172.017,-4.277,1.447,75.673
6.7,1227.66,664.879,384.313,172.017,-4.279,1.442,72.224
6.704,1227.371,664.859,384.283,172.018,-4.279,1.438,72.838
6.708,1227.084,664.859,384.25,172.018,-4.279,1.434,72.148
6.712,1226.813,664.841,384.223,172.018,-4.28,1.43,68.234
6.716,1226.546,664.834,384.186,172.018,-4.28,1.425,67.319
6.72,1226.296,664.818,384.163,172.019,-4.28,1.423,62.929
6.724,1226.067,664.806,384.152,172.019,-4.282,1.419,57.474
6.728,1225.832,664.799,384.129,172.019,-4.282,1.415,59.015
6.732,1225.625,664.79,384.108,172.02,-4.283,1.413,51.959
6.736,1225.421,664.782,384.088,172.02,-4.283,1.409,51.27
6.74,1225.241,664.77,384.07,172.021,-4.283,1.406,45.503
6.744,1225.072,664.756,384.053,172.02,-4.283,1.405,42.583
6.748,1224.915,664.757,384.037,172.021,-4.284,1.402,39.418
6.752,1224.776,664.75,384.024,172.021,-4.284,1.399,34.844
6.756,1224.659,664.737,384.011,172.021,-4.284,1.399,29.779
6.76,1224.536,664.74,383.998,172.021,-4.284,1.397,30.737
6.764,1224.446,664.725,383.978,172.022,-4.284,1.395,23.451
6.768,1224.362,664.723,383.975,172.021,-4.285,1.394,21.191
6.772,1224.289,664.717,383.97,172.021,-4.284,1.393,18.218
6.776,1224.227,664.718,383.971,172.021,-4.285,1.394,15.583
6.78,1224.177,664.708,383.953,172.021,-4.285,1.391,13.546
6.784,1224.125,664.715,383.957,172.021,-4.285,1.391,13.008
6.788,1224.088,664.711,383.949,172.022,-4.285,1.391,9.595
6.792,1224.053,664.709,383.953,172.022,-4.285,1.39,8.924
6.796,1224.024,664.711,383.944,172.022,-4.285,1.39,7.565
6.8,1224.005,664.7,383.938,172.022,-4.285,1.389,5.6
6.804,1223.986,664.708,383.935,172.022,-4.285,1.39,5.079
6.808,1223.975,664.701,383.942,172.022,-4.285,1.39,3.773
6.812,1223.959,664.71,383.942,172.022,-4.285,1.389,4.611
6.816,1223.948,664.704,383.936,172.022,-4.285,1.389,3.35
6.82,1223.943,664.701,383.939,172.022,-4.285,1.388,1.887
6.824,1223.937,664.697,383.942,172.022,-4.285,1.388,1.887
6.828,1223.934,664.696,383.939,172.022,-4.286,1.386,1.066
6.832,1223.924,664.708,383.936,172.022,-4.286,1.387,4.106
6.836,1223.916,664.704,383.933,172.022,-4.285,1.387,2.368
6.84,1223.912,664.701,383.924,172.022,-4.284,1.387,2.694
6.844,1223.914,664.702,383.93,172.022,-4.285,1.387,1.689
6.848,1223.914,664.702,383.93,172.022,-4.285,1.387,0
6.852,1223.91,664.7,383.937,172.022,-4.285,1.387,1.868
6.856,1223.91,664.7,383.937,172.022,-4.285,1.387,0
6.86,1223.911,664.701,383.927,172.022,-4.285,1.387,2.385
6.864,1223.911,664.701,383.927,172.022,-4.285,1.387,0
6.868,1223.912,664.702,383.943,172.022,-4.286,1.387,3.986
6.872,1223.908,664.699,383.934,172.022,-4.285,1.388,2.694
6.876,1223.908,664.699,383.934,172.022,-4.285,1.388,0
6.88,1223.904,664.697,383.94,172.022,-4.285,1.388,1.868
6.884,1223.913,664.684,383.93,172.022,-4.285,1.387,4.613
6.888,1223.906,664.68,383.943,172.022,-4.285,1.387,3.736
6.892,1223.907,664.662,383.931,172.022,-4.285,1.387,5.496
6.896,1223.91,664.645,383.94,172.022,-4.285,1.388,4.803
6.9,1223.906,664.625,383.947,172.022,-4.285,1.388,5.548
6.904,1223.907,664.589,383.951,172.022,-4.285,1.389,9.09
6.908,1223.908,664.534,383.951,172.022,-4.285,1.387,13.683
6.912,1223.912,664.463,383.962,172.022,-4.285,1.385,17.945
6.916,1223.911,664.389,383.975,172.022,-4.285,1.385,18.891
6.92,1223.914,664.28,383.983,172.022,-4.285,1.386,27.149
6.924,1223.922,664.157,384.016,172.023,-4.286,1.383,32.099
6.928,1223.927,664.004,384.025,172.022,-4.286,1.383,38.127
6.932,1223.933,663.824,384.055,172.022,-4.286,1.382,45.677
6.936,1223.933,663.623,384.076,172.022,-4.286,1.381,50.666
6.94,1223.945,663.373,384.12,172.023,-4.287,1.378,63.44
6.944,1223.954,663.085,384.158,172.023,-4.287,1.376,72.791
6.948,1223.963,662.77,384.21,172.023,-4.288,1.376,79.722
6.952,1223.975,662.392,384.255,172.023,-4.287,1.373,95.295
6.956,1223.985,661.976,384.316,172.023,-4.287,1.37,105.036
6.96,1224.008,661.505,384.388,172.023,-4.288,1.367,119.266
6.964,1224.027,660.985,384.459,172.024,-4.289,1.365,131.278
6.968,1224.046,660.402,384.538,172.023,-4.289,1.361,147.219
6.972,1224.067,659.773,384.632,172.024,-4.289,1.357,158.951
6.976,1224.1,659.071,384.725,172.024,-4.29,1.352,177.288
6.98,1224.129,658.312,384.839,172.024,-4.291,1.347,192.064
6.984,1224.158,657.488,384.95,172.025,-4.291,1.342,207.94
6.988,1224.187,656.602,385.09,172.025,-4.292,1.337,224.363
6.992,1224.231,655.634,385.227,172.026,-4.293,1.332,244.679
6.996,1224.271,654.609,385.377,172.026,-4.295,1.325,259.116
7,1224.311,653.513,385.523,172.027,-4.295,1.32,276.719
7.004,1224.356,652.329,385.688,172.027,-4.296,1.312,298.953
7.008,1224.4,651.091,385.874,172.028,-4.297,1.304,313.217
7.012,1224.45,649.767,386.057,172.028,-4.298,1.296,334.424
7.016,1224.499,648.389,386.268,172.03,-4.3,1.289,348.729
7.02,1224.546,646.921,386.459,172.03,-4.3,1.28,370.34
7.024,1224.601,645.386,386.681,172.031,-4.301,1.271,387.94
7.028,1224.661,643.775,386.909,172.031,-4.302,1.264,407.092
7.032,1224.716,642.099,387.151,172.032,-4.303,1.255,423.49
7.036,1224.762,640.366,387.392,172.033,-4.304,1.246,437.616
7.04,1224.823,638.553,387.656,172.035,-4.305,1.237,458.181
7.044,1224.883,636.671,387.912,172.036,-4.306,1.229,475.18
7.048,1224.937,634.725,388.193,172.036,-4.306,1.221,491.823
7.052,1224.993,632.719,388.468,172.037,-4.306,1.212,506.263
7.056,1225.058,630.649,388.77,172.039,-4.308,1.203,523.138
7.06,1225.115,628.525,389.066,172.041,-4.309,1.194,536.429
7.064,1225.17,626.34,389.374,172.041,-4.31,1.185,551.756
7.068,1225.227,624.097,389.688,172.042,-4.309,1.177,566.383
7.072,1225.286,621.805,390.006,172.044,-4.31,1.17,578.701
7.076,1225.346,619.446,390.331,172.045,-4.309,1.161,595.669
7.08,1225.403,617.053,390.67,172.048,-4.31,1.152,604.187
7.084,1225.461,614.612,391.019,172.049,-4.31,1.146,616.629
7.088,1225.515,612.12,391.358,172.051,-4.31,1.139,628.982
7.092,1225.575,609.582,391.708,172.052,-4.309,1.133,640.695
7.096,1225.631,607.001,392.067,172.055,-4.308,1.125,651.51
7.1,1225.688,604.383,392.437,172.057,-4.308,1.117,661.319
7.104,1225.747,601.734,392.81,172.059,-4.308,1.112,668.795
7.108,1225.8,599.043,393.186,172.061,-4.307,1.107,679.573
7.112,1225.864,596.301,393.567,172.063,-4.307,1.1,692.136
7.116,1225.915,593.54,393.936,172.064,-4.305,1.098,696.397
7.12,1225.971,590.743,394.332,172.067,-4.304,1.091,706.49
7.124,1226.029,587.917,394.719,172.07,-4.303,1.087,713.162
7.128,1226.086,585.053,395.12,172.072,-4.302,1.083,723.253
7.132,1226.131,582.179,395.518,172.074,-4.3,1.079,725.51
7.136,1226.19,579.265,395.916,172.077,-4.299,1.074,735.297
7.14,1226.242,576.336,396.327,172.08,-4.298,1.071,739.526
7.144,1226.292,573.36,396.729,172.082,-4.295,1.067,750.998
7.148,1226.343,570.39,397.148,172.085,-4.294,1.066,749.943
7.152,1226.397,567.375,397.567,172.087,-4.292,1.062,761.035
7.156,1226.452,564.349,397.986,172.09,-4.29,1.058,763.732
7.16,1226.497,561.308,398.398,172.092,-4.288,1.058,767.431
7.164,1226.545,558.264,398.818,172.096,-4.286,1.056,768.144
7.168,1226.593,555.184,399.24,172.098,-4.284,1.052,777.262
7.172,1226.642,552.094,399.672,172.101,-4.282,1.052,780.236
7.176,1226.689,548.999,400.103,172.104,-4.28,1.048,781.22
7.18,1226.74,545.871,400.531,172.107,-4.278,1.046,789.538
7.184,1226.79,542.748,400.963,172.109,-4.276,1.043,788.229
7.188,1226.837,539.621,401.38,172.112,-4.274,1.043,788.761
7.192,1226.874,536.495,401.816,172.115,-4.271,1.041,789.16
7.196,1226.927,533.34,402.248,172.118,-4.269,1.04,796.045
7.2,1226.972,530.197,402.69,172.121,-4.267,1.039,793.775
7.204,1227.011,527.056,403.12,172.124,-4.265,1.035,792.637
7.208,1227.065,523.887,403.557,172.126,-4.263,1.033,799.824
7.212,1227.107,520.725,403.987,172.129,-4.26,1.034,797.751
7.216,1227.148,517.57,404.413,172.132,-4.257,1.032,795.966
7.22,1227.199,514.408,404.868,172.136,-4.256,1.03,798.755
7.224,1227.238,511.247,405.293,172.138,-4.253,1.029,797.497
7.228,1227.285,508.078,405.733,172.141,-4.251,1.026,799.831
7.232,1227.333,504.9,406.168,172.144,-4.248,1.026,802.136
7.236,1227.372,501.739,406.599,172.147,-4.246,1.023,797.449
7.24,1227.419,498.572,407.035,172.15,-4.244,1.022,799.416
7.244,1227.469,495.395,407.481,172.153,-4.242,1.02,802.101
7.248,1227.515,492.222,407.917,172.155,-4.24,1.02,800.786
7.252,1227.558,489.053,408.349,172.158,-4.237,1.018,799.543
7.256,1227.61,485.878,408.786,172.161,-4.235,1.016,801.478
7.26,1227.655,482.713,409.218,172.164,-4.233,1.014,798.586
7.264,1227.697,479.544,409.662,172.167,-4.23,1.013,799.988
7.268,1227.737,476.389,410.094,172.17,-4.228,1.012,796.361
7.272,1227.785,473.234,410.533,172.172,-4.226,1.01,796.412
7.276,1227.827,470.09,410.952,172.176,-4.223,1.008,793.078
7.28,1227.871,466.944,411.393,172.178,-4.221,1.006,794.147
7.284,1227.915,463.828,411.817,172.181,-4.219,1.006,786.305
7.288,1227.957,460.708,412.253,172.183,-4.217,1.004,787.663
7.292,1227.999,457.617,412.673,172.186,-4.214,1.002,779.817
7.296,1228.036,454.562,413.099,172.19,-4.212,1.002,771.243
7.3,1228.072,451.511,413.509,172.193,-4.209,0.999,769.737
7.304,1228.109,448.497,413.926,172.196,-4.207,0.999,760.557
7.308,1228.146,445.505,414.337,172.199,-4.205,0.998,755.278
7.312,1228.178,442.531,414.744,172.202,-4.202,0.995,750.476
7.316,1228.212,439.594,415.146,172.204,-4.2,0.994,741.114
7.32,1228.251,436.687,415.548,172.208,-4.198,0.992,733.709
7.324,1228.275,433.81,415.941,172.212,-4.194,0.992,725.917
7.328,1228.313,430.975,416.328,172.216,-4.192,0.991,715.394
7.332,1228.34,428.163,416.721,172.22,-4.189,0.989,709.87
7.336,1228.365,425.385,417.099,172.225,-4.185,0.987,700.803
7.34,1228.394,422.645,417.479,172.229,-4.181,0.986,691.583
7.344,1228.418,419.93,417.833,172.234,-4.176,0.985,684.651
7.348,1228.453,417.255,418.213,172.24,-4.174,0.983,675.606
7.352,1228.474,414.616,418.569,172.246,-4.168,0.982,665.751
7.356,1228.5,412.014,418.925,172.253,-4.163,0.982,656.563
7.36,1228.528,409.439,419.272,172.26,-4.158,0.982,649.489
7.364,1228.555,406.906,419.629,172.269,-4.153,0.979,639.563
7.368,1228.578,404.399,419.954,172.276,-4.146,0.978,632.152
7.372,1228.604,401.942,420.293,172.285,-4.141,0.978,620.123
7.376,1228.637,399.505,420.634,172.295,-4.135,0.977,615.047
7.38,1228.662,397.108,420.951,172.305,-4.127,0.975,604.66
7.384,1228.691,394.745,421.275,172.315,-4.121,0.975,596.215
7.388,1228.717,392.407,421.589,172.326,-4.113,0.974,589.748
7.392,1228.739,390.109,421.901,172.339,-4.104,0.973,579.911
7.396,1228.773,387.833,422.214,172.351,-4.097,0.974,574.33
7.4,1228.796,385.594,422.499,172.364,-4.088,0.971,564.334
7.404,1228.824,383.366,422.805,172.379,-4.079,0.972,562.203
7.408,1228.86,381.159,423.11,172.393,-4.071,0.969,557.002
7.412,1228.889,378.975,423.387,172.409,-4.061,0.97,550.503
7.416,1228.918,376.8,423.69,172.425,-4.051,0.969,549.037
7.42,1228.95,374.644,423.982,172.441,-4.041,0.969,544.073
7.424,1228.978,372.496,424.252,172.459,-4.031,0.968,541.191
7.428,1229.015,370.353,424.535,172.477,-4.021,0.967,540.445
7.432,1229.052,368.22,424.835,172.496,-4.011,0.967,538.705
7.436,1229.08,366.093,425.104,172.515,-4,0.966,536.026
7.44,1229.112,363.985,425.385,172.535,-3.989,0.966,531.8
7.444,1229.15,361.865,425.661,172.555,-3.979,0.965,534.492
7.448,1229.179,359.759,425.944,172.577,-3.967,0.965,531.283
7.452,1229.216,357.65,426.207,172.598,-3.957,0.964,531.239
7.456,1229.247,355.549,426.478,172.62,-3.945,0.964,529.683
7.46,1229.286,353.453,426.753,172.642,-3.935,0.964,528.685
7.464,1229.315,351.355,427.027,172.664,-3.924,0.963,529.007
7.468,1229.349,349.268,427.304,172.688,-3.913,0.963,526.347
7.472,1229.384,347.184,427.565,172.711,-3.903,0.962,525.272
7.476,1229.415,345.1,427.821,172.734,-3.892,0.963,524.988
7.48,1229.452,343.027,428.094,172.759,-3.882,0.962,522.741
7.484,1229.486,340.948,428.354,172.782,-3.872,0.963,523.834
7.488,1229.515,338.876,428.621,172.807,-3.861,0.964,522.275
7.492,1229.55,336.809,428.882,172.832,-3.851,0.964,521.023
7.496,1229.582,334.742,429.138,172.856,-3.841,0.963,520.739
7.5,1229.622,332.68,429.403,172.881,-3.833,0.963,519.902
7.504,1229.655,330.624,429.661,172.907,-3.823,0.963,517.942
7.508,1229.686,328.563,429.905,172.932,-3.813,0.962,519.062
7.512,1229.719,326.504,430.158,172.957,-3.804,0.962,518.693
7.516,1229.749,324.468,430.419,172.983,-3.796,0.962,513.169
7.52,1229.786,322.414,430.676,173.008,-3.788,0.963,517.596
7.524,1229.823,320.369,430.926,173.034,-3.78,0.964,515.18
7.528,1229.855,318.331,431.172,173.059,-3.771,0.963,513.083
7.532,1229.89,316.289,431.416,173.085,-3.763,0.963,514.283
7.536,1229.918,314.261,431.669,173.111,-3.756,0.963,510.896
7.54,1229.95,312.229,431.903,173.136,-3.747,0.964,511.468
7.544,1229.986,310.192,432.16,173.162,-3.741,0.963,513.331
7.548,1230.02,308.171,432.396,173.189,-3.733,0.965,508.727
7.552,1230.059,306.146,432.643,173.214,-3.727,0.966,510.078
7.556,1230.088,304.143,432.888,173.24,-3.72,0.965,504.739
7.56,1230.123,302.127,433.114,173.267,-3.714,0.965,507.163
7.564,1230.157,300.105,433.363,173.292,-3.708,0.965,509.328
7.568,1230.192,298.108,433.593,173.318,-3.702,0.966,502.634
7.572,1230.224,296.089,433.822,173.343,-3.695,0.968,508.097
7.576,1230.26,294.095,434.069,173.37,-3.69,0.967,502.437
7.58,1230.295,292.087,434.301,173.396,-3.685,0.967,505.403
7.584,1230.33,290.088,434.529,173.421,-3.68,0.968,502.906
7.588,1230.361,288.097,434.765,173.448,-3.674,0.97,501.332
7.592,1230.399,286.088,434.987,173.473,-3.669,0.97,505.587
7.596,1230.428,284.099,435.218,173.499,-3.663,0.97,500.503
7.6,1230.462,282.106,435.443,173.524,-3.659,0.97,501.521
7.604,1230.499,280.108,435.668,173.551,-3.655,0.971,502.778
7.608,1230.538,278.119,435.898,173.576,-3.651,0.972,500.565
7.612,1230.569,276.122,436.126,173.602,-3.646,0.971,502.636
7.616,1230.6,274.134,436.341,173.627,-3.642,0.972,499.917
7.62,1230.635,272.141,436.563,173.654,-3.638,0.975,501.433
7.624,1230.669,270.142,436.782,173.679,-3.634,0.975,502.877
7.628,1230.71,268.153,437.008,173.705,-3.631,0.974,500.51
7.632,1230.744,266.156,437.236,173.73,-3.627,0.978,502.451
7.636,1230.774,264.153,437.447,173.757,-3.623,0.976,503.767
7.64,1230.815,262.146,437.664,173.782,-3.62,0.977,504.688
7.644,1230.845,260.145,437.885,173.808,-3.617,0.979,503.339
7.648,1230.885,258.141,438.096,173.833,-3.614,0.98,503.926
7.652,1230.923,256.13,438.32,173.859,-3.612,0.98,505.946
7.656,1230.956,254.126,438.531,173.884,-3.609,0.983,503.648
7.66,1230.997,252.104,438.759,173.911,-3.607,0.982,508.947
7.664,1231.026,250.087,438.964,173.935,-3.604,0.983,506.78
7.668,1231.071,248.069,439.188,173.962,-3.603,0.984,507.833
7.672,1231.1,246.047,439.387,173.987,-3.599,0.985,507.851
7.676,1231.14,244.023,439.605,174.012,-3.598,0.986,509.151
7.68,1231.178,241.992,439.822,174.038,-3.596,0.987,510.823
7.684,1231.211,239.961,440.025,174.064,-3.594,0.987,510.352
7.688,1231.252,237.911,440.238,174.089,-3.593,0.987,515.3
7.692,1231.288,235.868,440.458,174.115,-3.591,0.99,513.707
7.696,1231.326,233.827,440.665,174.141,-3.59,0.991,512.884
7.7,1231.361,231.787,440.881,174.167,-3.588,0.992,512.986
7.704,1231.402,229.728,441.083,174.192,-3.588,0.993,517.388
7.708,1231.439,227.676,441.293,174.218,-3.587,0.993,515.784
7.712,1231.481,225.611,441.498,174.243,-3.586,0.996,518.728
7.716,1231.516,223.562,441.703,174.269,-3.585,0.996,515.088
7.72,1231.553,221.484,441.908,174.295,-3.584,0.999,521.972
7.724,1231.591,219.423,442.131,174.32,-3.584,0.998,518.478
7.728,1231.626,217.347,442.317,174.346,-3.583,1,520.989
7.732,1231.666,215.274,442.534,174.371,-3.583,1.001,521.296
7.736,1231.708,213.195,442.739,174.396,-3.583,1.004,522.222
7.74,1231.742,211.109,442.942,174.422,-3.583,1.003,524.218
7.744,1231.786,209.025,443.15,174.447,-3.583,1.005,523.594
7.748,1231.821,206.926,443.348,174.472,-3.583,1.006,527.065
7.752,1231.863,204.845,443.551,174.498,-3.584,1.007,522.941
7.756,1231.896,202.755,443.752,174.524,-3.584,1.008,524.928
7.76,1231.939,200.662,443.949,174.55,-3.585,1.008,525.81
7.764,1231.975,198.553,444.146,174.575,-3.585,1.01,529.5
7.768,1232.014,196.446,444.352,174.6,-3.586,1.01,529.298
7.772,1232.055,194.341,444.553,174.625,-3.587,1.014,528.791
7.776,1232.095,192.222,444.754,174.651,-3.588,1.013,532.181
7.78,1232.135,190.119,444.951,174.676,-3.59,1.017,528.173
7.784,1232.176,187.988,445.146,174.701,-3.591,1.017,535.078
7.788,1232.211,185.872,445.337,174.726,-3.592,1.018,531.363
7.792,1232.251,183.743,445.537,174.751,-3.593,1.02,534.689
7.796,1232.298,181.623,445.732,174.777,-3.596,1.02,532.227
7.8,1232.337,179.496,445.926,174.802,-3.598,1.022,534.098
7.804,1232.368,177.354,446.121,174.827,-3.598,1.024,537.77
7.808,1232.415,175.216,446.32,174.851,-3.601,1.025,536.974
7.812,1232.457,173.078,446.505,174.876,-3.603,1.028,536.569
7.816,1232.489,170.939,446.69,174.901,-3.605,1.03,536.725
7.82,1232.538,168.797,446.892,174.927,-3.609,1.03,538.063
7.824,1232.58,166.633,447.081,174.952,-3.611,1.03,543.136
7.828,1232.616,164.484,447.27,174.976,-3.613,1.034,539.516
7.832,1232.663,162.323,447.463,175,-3.617,1.036,542.549
7.836,1232.7,160.168,447.656,175.026,-3.619,1.035,540.982
7.84,1232.739,158.007,447.835,175.05,-3.622,1.038,542.058
7.844,1232.777,155.833,448.022,175.075,-3.625,1.039,545.67
7.848,1232.823,153.661,448.206,175.099,-3.629,1.04,545.012
7.852,1232.867,151.482,448.397,175.125,-3.632,1.042,546.922
7.856,1232.906,149.311,448.576,175.149,-3.635,1.044,544.743
7.86,1232.95,147.127,448.763,175.173,-3.64,1.045,548.131
7.864,1232.989,144.95,448.959,175.198,-3.643,1.046,546.534
7.868,1233.033,142.753,449.141,175.222,-3.647,1.049,551.155
7.872,1233.074,140.557,449.319,175.246,-3.651,1.048,550.989
7.876,1233.116,138.368,449.505,175.271,-3.655,1.051,549.164
7.88,1233.155,136.174,449.677,175.295,-3.659,1.054,550.518
7.884,1233.197,133.973,449.859,175.32,-3.663,1.056,552.21
7.888,1233.244,131.766,450.05,175.344,-3.669,1.056,553.838
7.892,1233.28,129.551,450.226,175.369,-3.673,1.057,555.482
7.896,1233.325,127.346,450.398,175.392,-3.678,1.06,553.117
7.9,1233.368,125.127,450.579,175.416,-3.683,1.063,556.747
7.904,1233.413,122.901,450.755,175.441,-3.688,1.063,558.199
7.908,1233.455,120.684,450.931,175.464,-3.693,1.065,556.321
7.912,1233.5,118.459,451.117,175.489,-3.699,1.067,558.052
7.916,1233.541,116.235,451.297,175.513,-3.704,1.069,557.904
7.92,1233.586,113.992,451.463,175.536,-3.71,1.071,562.617
7.924,1233.627,111.755,451.639,175.561,-3.715,1.071,561.017
7.928,1233.671,109.512,451.81,175.584,-3.721,1.074,562.416
7.932,1233.717,107.277,451.99,175.608,-3.727,1.075,560.652
7.936,1233.76,105.028,452.155,175.632,-3.733,1.078,563.843
7.94,1233.801,102.773,452.331,175.655,-3.739,1.081,565.684
7.944,1233.851,100.512,452.501,175.679,-3.746,1.081,567.022
7.948,1233.895,98.265,452.666,175.704,-3.752,1.081,563.382
7.952,1233.939,95.997,452.847,175.726,-3.759,1.083,568.815
7.956,1233.983,93.737,453.007,175.75,-3.765,1.087,566.563
7.96,1234.025,91.463,453.177,175.774,-3.772,1.088,570.208
7.964,1234.076,89.19,453.342,175.798,-3.779,1.089,569.794
7.968,1234.116,86.917,453.507,175.821,-3.786,1.092,569.89
7.972,1234.16,84.638,453.682,175.844,-3.793,1.095,571.601
7.976,1234.206,82.352,453.838,175.867,-3.8,1.097,572.904
7.98,1234.249,80.08,454.016,175.891,-3.808,1.098,569.778
7.984,1234.293,77.795,454.167,175.914,-3.815,1.1,572.624
7.988,1234.335,75.51,454.327,175.937,-3.822,1.102,572.757
7.992,1234.386,73.226,454.506,175.96,-3.83,1.103,572.845
7.996,1234.425,70.942,454.661,175.984,-3.838,1.106,572.494
8,1234.474,68.658,454.822,176.007,-3.846,1.107,572.337
8.004,1234.52,66.368,454.977,176.029,-3.854,1.11,573.969
8.008,1234.562,64.085,455.132,176.052,-3.862,1.111,572.217
8.012,1234.606,61.802,455.297,176.075,-3.87,1.113,572.256
8.016,1234.652,59.534,455.457,176.097,-3.879,1.116,568.545
8.02,1234.695,57.252,455.611,176.12,-3.887,1.117,571.982
8.024,1234.74,54.977,455.762,176.142,-3.895,1.119,570.004
8.028,1234.781,52.71,455.912,176.165,-3.903,1.121,568.263
8.032,1234.831,50.443,456.067,176.187,-3.913,1.123,568.18
8.036,1234.872,48.183,456.223,176.209,-3.921,1.125,566.459
8.04,1234.915,45.916,456.373,176.231,-3.93,1.125,568.097
8.044,1234.96,43.656,456.518,176.253,-3.938,1.13,566.148
8.048,1235.001,41.404,456.664,176.275,-3.947,1.132,564.418
8.052,1235.045,39.159,456.814,176.296,-3.956,1.134,562.655
8.056,1235.085,36.906,456.95,176.319,-3.965,1.135,564.227
8.06,1235.136,34.661,457.105,176.34,-3.975,1.137,562.629
8.064,1235.181,32.431,457.247,176.361,-3.984,1.138,558.881
8.068,1235.216,30.193,457.387,176.383,-3.993,1.141,560.749
8.072,1235.262,27.962,457.533,176.404,-4.002,1.142,558.942
8.076,1235.31,25.732,457.674,176.425,-4.012,1.145,558.841
8.08,1235.347,23.501,457.8,176.446,-4.02,1.146,558.697
8.084,1235.388,21.291,457.95,176.468,-4.03,1.149,553.793
8.088,1235.431,19.075,458.082,176.488,-4.039,1.15,555.2
8.092,1235.478,16.858,458.223,176.509,-4.049,1.152,555.336
8.096,1235.521,14.642,458.359,176.53,-4.059,1.155,555.305
8.1,1235.565,12.439,458.481,176.55,-4.068,1.155,551.554
8.104,1235.615,10.237,458.622,176.571,-4.079,1.157,551.873
8.108,1235.653,8.034,458.749,176.591,-4.088,1.159,551.716
8.112,1235.695,5.845,458.885,176.612,-4.097,1.162,548.348
8.116,1235.746,3.642,459.016,176.632,-4.108,1.162,551.795
8.12,1235.781,1.439,459.148,176.653,-4.117,1.166,551.875
8.124,1235.825,-0.757,459.275,176.672,-4.127,1.167,550.005
8.128,1235.873,-2.96,459.406,176.692,-4.137,1.171,551.945
8.132,1235.917,-5.164,459.538,176.712,-4.147,1.171,551.978
8.136,1235.964,-7.353,459.665,176.732,-4.158,1.172,548.439
8.14,1236.007,-9.557,459.777,176.752,-4.168,1.175,551.803
8.144,1236.054,-11.761,459.909,176.772,-4.178,1.176,552.155
8.148,1236.096,-13.966,460.026,176.792,-4.188,1.179,551.994
